fpkmX	fpkmY	highlight	gene_short_name
ENSMUSG00000083566	1	1	FALSE	Gm14711
ENSMUSG00000083567	1	1	FALSE	Gm11451
ENSMUSG00000083568	1	1	FALSE	Gm12770
ENSMUSG00000083569	1	1.125641	FALSE	Gm13666
ENSMUSG00000083570	1	1	FALSE	Gm14671
ENSMUSG00000083572	1	1	FALSE	Gm11849
ENSMUSG00000083573	1	1	FALSE	Gm7312
ENSMUSG00000083574	1	1	FALSE	Gm15709
ENSMUSG00000083575	1	1	FALSE	Gm12533
ENSMUSG00000083576	1	1	FALSE	Gm16411
ENSMUSG00000083577	1	1	FALSE	Gm12432
ENSMUSG00000083578	1.354059	1	FALSE	Gm11247
ENSMUSG00000083579	1	1	FALSE	Gm15538
ENSMUSG00000083580	1	1	FALSE	Rpsa-ps3
ENSMUSG00000083581	1	1	FALSE	Gm14186
ENSMUSG00000083582	1	1	FALSE	Gm15393
ENSMUSG00000083584	1	1	FALSE	Gm15394
ENSMUSG00000083585	1	1	FALSE	Gm15885
ENSMUSG00000083586	1	1	FALSE	Gm8688
ENSMUSG00000083587	1	1	FALSE	Gm14741
ENSMUSG00000083588	1	1	FALSE	Gm8051
ENSMUSG00000083589	1	1.522099	FALSE	Gm14043
ENSMUSG00000083590	1	1	FALSE	Gm13916
ENSMUSG00000083592	1	1	FALSE	Gm13614
ENSMUSG00000083593	1	1	FALSE	Gm14365
ENSMUSG00000083594	16.2161	6.86533	FALSE	Gm13722
ENSMUSG00000083595	1	1	FALSE	Gm9200
ENSMUSG00000083596	1	1	FALSE	Rpl21-ps15
ENSMUSG00000083597	1	1	FALSE	Gm14805
ENSMUSG00000083598	1	1	FALSE	Gm14579
ENSMUSG00000083599	1	1	FALSE	Gm12821
ENSMUSG00000083601	1	1	FALSE	Gm12028
ENSMUSG00000083602	1	1	FALSE	Gm14911
ENSMUSG00000083603	1.112191	1	FALSE	Gm14810
ENSMUSG00000083604	1	1	FALSE	Gm7398
ENSMUSG00000083605	1	1.323028	FALSE	Gm14893
ENSMUSG00000083606	5.2272	1.591756	FALSE	Gm15916
ENSMUSG00000083607	1	1	FALSE	Gm12640
ENSMUSG00000083608	1	1.0506782	FALSE	Gm14863
ENSMUSG00000083609	1	1	FALSE	Gm16007
ENSMUSG00000083610	1	1	FALSE	Gm9329
ENSMUSG00000083611	1	1.138833	FALSE	Gm8832
ENSMUSG00000083613	1	1	FALSE	Pou2f3-rs1
ENSMUSG00000083614	1	1.0288651	FALSE	Gm12795
ENSMUSG00000083615	1	1	FALSE	Gm12878
ENSMUSG00000083616	1	1	FALSE	H2afb3-ps
ENSMUSG00000083617	1	1	FALSE	Gm5390
ENSMUSG00000083618	1	1	FALSE	Gm11771
ENSMUSG00000083619	1	1	FALSE	Gm14414
ENSMUSG00000083620	1	1	FALSE	Gm15529
ENSMUSG00000083621	1	1	FALSE	Gm14586
ENSMUSG00000083622	1	1.0242894	FALSE	Gm15570
ENSMUSG00000083623	1.0263916	1.022044	FALSE	Gm7224
ENSMUSG00000083624	1	1	FALSE	Gm12469
ENSMUSG00000083625	1	1	FALSE	Gm15188
ENSMUSG00000083626	1	1	FALSE	Gm4459
ENSMUSG00000083627	1	1.111252	FALSE	Gm12502
ENSMUSG00000083628	1	1	FALSE	Gm2030
ENSMUSG00000083629	1	1	FALSE	Gm11262
ENSMUSG00000083630	1	1	FALSE	Gm15602
ENSMUSG00000083631	1	1	FALSE	Gm13366
ENSMUSG00000083632	1	1	FALSE	Gm11786
ENSMUSG00000083633	1.105256	1	FALSE	Gm13312
ENSMUSG00000083634	1	1	FALSE	Gm15068
ENSMUSG00000083635	1	1	FALSE	Gm11480
ENSMUSG00000083636	1	1	FALSE	Gm15175
ENSMUSG00000083637	1	1	FALSE	Gm14754
ENSMUSG00000083638	1	1	FALSE	Gm11392
ENSMUSG00000083639	1	1	FALSE	Defa-ps6
ENSMUSG00000083640	1	1	FALSE	Gm8876
ENSMUSG00000083641	1	1	FALSE	Gm9225
ENSMUSG00000083642	1	1	FALSE	Gm13148
ENSMUSG00000083643	1	1	FALSE	Gm13876
ENSMUSG00000083644	1	1	FALSE	Gm12787
ENSMUSG00000083645	1	1	FALSE	Gm14086
ENSMUSG00000083646	1	1	FALSE	Gm6088
ENSMUSG00000083648	1	1	FALSE	Gm14229
ENSMUSG00000083649	1	1	FALSE	Rasl2-9-ps
ENSMUSG00000083650	1.203076	1	FALSE	Gm13357
ENSMUSG00000083651	1	1	FALSE	Gm11524
ENSMUSG00000083653	1	1	FALSE	Gm11384
ENSMUSG00000083654	1	1	FALSE	Gm11875
ENSMUSG00000083655	1	1	FALSE	Gm12099
ENSMUSG00000083657	1.152731	1	FALSE	Gm12245
ENSMUSG00000083658	1	1.381329	FALSE	Gm15798
ENSMUSG00000083659	1	1	FALSE	Gm11258
ENSMUSG00000083660	1	1	FALSE	Gm11853
ENSMUSG00000083661	1	1	FALSE	Gm11473
ENSMUSG00000083662	1	1	FALSE	Gm12152
ENSMUSG00000083663	1	1	FALSE	Gm14903
ENSMUSG00000083664	1	1	FALSE	Gm11433
ENSMUSG00000083665	1	1	FALSE	Gm14575
ENSMUSG00000083666	1	1.10546	FALSE	Gm12358
ENSMUSG00000083667	1	1	FALSE	Gm11334
ENSMUSG00000083668	1	1	FALSE	Gm5648
ENSMUSG00000083669	1	1.871819	FALSE	Gm10169
ENSMUSG00000083670	1	1	FALSE	Gm6829
ENSMUSG00000083671	1	1	FALSE	Gm14304
ENSMUSG00000083672	1.451771	1.00967549	FALSE	Gm9183
ENSMUSG00000083673	1	1	FALSE	Gm11308
ENSMUSG00000083674	4.47343	5.03924	FALSE	Zfp133-ps
ENSMUSG00000083675	1	1	FALSE	Gm15143
ENSMUSG00000083676	1	1	FALSE	Gm11367
ENSMUSG00000083677	1	1	FALSE	Gm11699
ENSMUSG00000083678	1.0745897	1.0425669	FALSE	Gm12989
ENSMUSG00000083679	1	2.03443	FALSE	Gm12892
ENSMUSG00000083680	1	1	FALSE	Gm9119
ENSMUSG00000083681	1	1	FALSE	Gm6640
ENSMUSG00000083682	1	1	FALSE	Pcna-ps1
ENSMUSG00000083683	1	1	FALSE	Gm6539
ENSMUSG00000083684	1	1	FALSE	Gm14034
ENSMUSG00000083685	1	1	FALSE	Gm12412
ENSMUSG00000083686	1	1	FALSE	Gm13504
ENSMUSG00000083687	1	1	FALSE	Gm15154
ENSMUSG00000083688	1	1	FALSE	Gm13743
ENSMUSG00000083689	1	1	FALSE	Gm14094
ENSMUSG00000083690	1	1	FALSE	Defa-ps5
ENSMUSG00000083691	1	1	FALSE	Gm14465
ENSMUSG00000083692	1	1.0116193	FALSE	Gm9575
ENSMUSG00000083693	1	1.324129	FALSE	Gm11971
ENSMUSG00000083695	2.09028	1.33505	FALSE	1700045I19Rik
ENSMUSG00000083696	1	1	FALSE	Gm12563
ENSMUSG00000083697	1	1	FALSE	Gm13914
ENSMUSG00000083698	1	1	FALSE	Gm12687
ENSMUSG00000083699	1	1	FALSE	Gm14932
ENSMUSG00000083700	2.71283	1.0957281	FALSE	Gm2986
ENSMUSG00000083701	1	1	FALSE	Gm4912
ENSMUSG00000083702	1	1	FALSE	Gm14428
ENSMUSG00000083704	1	1	FALSE	Gm13153
ENSMUSG00000083705	7.68368	6.79394	FALSE	Gm8624
ENSMUSG00000083706	1	1	FALSE	Olfr1117-ps1
ENSMUSG00000083707	1	1	FALSE	Gm13592
ENSMUSG00000083708	1	1	FALSE	Gm13123
ENSMUSG00000083709	1	1	FALSE	Gm14688
ENSMUSG00000083710	1	1	FALSE	Gm15078
ENSMUSG00000083711	1	1	FALSE	Gm3931
ENSMUSG00000083713	1.429536	1.067597	FALSE	Gm5883
ENSMUSG00000083714	1	1	FALSE	Gm14499
ENSMUSG00000083715	1	1	FALSE	Gm14202
ENSMUSG00000083716	1.086497	1.0542089	FALSE	Gm13436
ENSMUSG00000083717	1	1	FALSE	Gm13865
ENSMUSG00000083718	3.57255	1.787102	FALSE	Ccnb2-ps
ENSMUSG00000083719	1	1	FALSE	Gm15161
ENSMUSG00000083720	1	1	FALSE	Gm12901
ENSMUSG00000083721	1	1	FALSE	Gm7700
ENSMUSG00000083722	1.0204827	1	FALSE	Gpr144
ENSMUSG00000083723	3.05755	4.77405	FALSE	Gm11671
ENSMUSG00000083724	1.475969	1.503894	FALSE	Gm12651
ENSMUSG00000083725	1	1	FALSE	Gm11865
ENSMUSG00000083726	1	1	FALSE	Gm13309
ENSMUSG00000083727	1	1.0660037	FALSE	Gm11887
ENSMUSG00000083728	1	1.00904195	FALSE	Gm13854
ENSMUSG00000083729	1	1	FALSE	Sh3d2c-ps1
ENSMUSG00000083730	1	1	FALSE	Gm2759
ENSMUSG00000083731	1	1	FALSE	Gm16202
ENSMUSG00000083732	1	1.0144717	FALSE	Gm14197
ENSMUSG00000083733	1	1	FALSE	Gm13035
ENSMUSG00000083734	1	1.0496276	FALSE	Gm16209
ENSMUSG00000083735	1	1	FALSE	Gm12495
ENSMUSG00000083736	1	1	FALSE	Gm6039
ENSMUSG00000083737	1	1	FALSE	Prdx6-ps2
ENSMUSG00000083738	1	1	FALSE	Gm14592
ENSMUSG00000083739	1	1	FALSE	Gm13796
ENSMUSG00000083740	1	1	FALSE	Gm11456
ENSMUSG00000083741	1	1	FALSE	Gm15297
ENSMUSG00000083742	1	1	FALSE	Gm11812
ENSMUSG00000083743	1	1	FALSE	Gm12421
ENSMUSG00000083744	2.1313	1.17362	FALSE	Gm14824
ENSMUSG00000083745	1	1.814494	FALSE	Gm13543
ENSMUSG00000083747	1	1	FALSE	Gm14727
ENSMUSG00000083748	1	1	FALSE	Gm11662
ENSMUSG00000083749	1	1	FALSE	Gm13100
ENSMUSG00000083750	1	1	FALSE	Gm14108
ENSMUSG00000083751	1	1.392224	FALSE	Gm14534
ENSMUSG00000083752	1	1	FALSE	Gm12014
ENSMUSG00000083753	1	1	FALSE	Gm12814
ENSMUSG00000083754	1	1	FALSE	Gm7803
ENSMUSG00000083755	1	1	FALSE	Gm14559
ENSMUSG00000083756	1	1.144269	FALSE	Gm13468
ENSMUSG00000083757	1	1.198447	FALSE	Gm13253
ENSMUSG00000083760	1	1.0267638	FALSE	Gm14524
ENSMUSG00000083761	1	1.041544	FALSE	Pgam1-ps1
ENSMUSG00000083762	1	1	FALSE	Gm2318
ENSMUSG00000083763	1	1	FALSE	Gm9050
ENSMUSG00000083764	1	1	FALSE	Gm11516
ENSMUSG00000083766	1	1	FALSE	Gm15335
ENSMUSG00000083767	1	1	FALSE	Gm11405
ENSMUSG00000083768	1	1	FALSE	Gm15362
ENSMUSG00000083769	1	1	FALSE	Gm11689
ENSMUSG00000083771	1	1	FALSE	Gm15988
ENSMUSG00000083772	1.415639	1	FALSE	Gm15566
ENSMUSG00000083773	1.163666	1.0521165	FALSE	Gm13394
ENSMUSG00000083774	1	1	FALSE	Gm7180
ENSMUSG00000083775	1	1	FALSE	Gm14837
ENSMUSG00000083776	1	1	FALSE	Gm13473
ENSMUSG00000083777	1	1.227128	FALSE	Gm13361
ENSMUSG00000083778	1	1	FALSE	Gm15094
ENSMUSG00000083779	1	1	FALSE	Gm14775
ENSMUSG00000083780	1.099483	1.0370784	FALSE	Gm12728
ENSMUSG00000083781	1	1	FALSE	Gm14842
ENSMUSG00000083782	1	1.71749	FALSE	Gm11660
ENSMUSG00000083783	1	1.143558	FALSE	Gm12739
ENSMUSG00000083784	1	1	FALSE	Gm14729
ENSMUSG00000083785	1	1	FALSE	Gm11888
ENSMUSG00000083786	1	1	FALSE	Rps18-ps2
ENSMUSG00000083787	1	1	FALSE	Gm11644
ENSMUSG00000083788	1.846662	1.170307	FALSE	Gm11499
ENSMUSG00000083789	1	1	FALSE	Gm6092
ENSMUSG00000083791	1	1	FALSE	Gm12721
ENSMUSG00000083792	1	1	FALSE	Rpl12-ps2
ENSMUSG00000083793	1	1	FALSE	Gm14274
ENSMUSG00000083794	1	1.0481995	FALSE	Gm16123
ENSMUSG00000083795	1	1	FALSE	Gm15670
ENSMUSG00000083796	1.939135	1.0185204	FALSE	Gm13369
ENSMUSG00000083797	1.986223	1.37035	FALSE	Gm13800
ENSMUSG00000083798	3.82512	5.77814	FALSE	Gm14584
ENSMUSG00000083799	1	1	FALSE	Gm11322
ENSMUSG00000083801	1	1	FALSE	Gm12673
ENSMUSG00000083803	1	1	FALSE	Gm12455
ENSMUSG00000083804	1	1	FALSE	Gm13676
ENSMUSG00000083805	1	1	FALSE	Gm14848
ENSMUSG00000083806	1	1	FALSE	Gm12131
ENSMUSG00000083807	1	1	FALSE	Gm13466
ENSMUSG00000083808	1	1	FALSE	Gm3828
ENSMUSG00000083809	1	1	FALSE	Gm15110
ENSMUSG00000083810	1	1	FALSE	Gm14713
ENSMUSG00000083811	1	1.202877	FALSE	Gm13071
ENSMUSG00000083812	1	1	FALSE	Gm5054
ENSMUSG00000083813	1	1	FALSE	Gm15502
ENSMUSG00000083814	1	1	FALSE	Gm5133
ENSMUSG00000083815	1	1	FALSE	Gm13435
ENSMUSG00000083816	1.361093	1.362268	FALSE	Gm13033
ENSMUSG00000083817	1	1.0215082	FALSE	Gm14400
ENSMUSG00000083818	1	1	FALSE	Gm14908
ENSMUSG00000083819	1	1	FALSE	Gm11977
ENSMUSG00000083820	1.156681	1	FALSE	Gm6415
ENSMUSG00000083821	1	1	FALSE	Gm14631
ENSMUSG00000083822	1	1.0545093	FALSE	Hmgb1-ps5
ENSMUSG00000083823	1	1	FALSE	Amd-ps1
ENSMUSG00000083824	1	1	FALSE	Gm5947
ENSMUSG00000083825	1.0607695	1	FALSE	Olfr1376-ps1
ENSMUSG00000083826	1	1.0382389	FALSE	Gm13039
ENSMUSG00000083827	2.02424	1.0404155	FALSE	Gm15712
ENSMUSG00000083828	1	1	FALSE	Gm15006
ENSMUSG00000083829	1.0624382	1	FALSE	Gm2199
ENSMUSG00000083830	1	1	FALSE	Gm8839
ENSMUSG00000083831	1	1	FALSE	Gm14248
ENSMUSG00000083832	1	1	FALSE	Gm13771
ENSMUSG00000083833	1	1.0518986	FALSE	Gm13841
ENSMUSG00000083834	1	1	FALSE	Gm12577
ENSMUSG00000083835	1	1	FALSE	Gm11898
ENSMUSG00000083836	1	1.071811	FALSE	Ldha-ps2
ENSMUSG00000083837	1	1.0956274	FALSE	Gm14427
ENSMUSG00000083838	1	1	FALSE	Gm11957
ENSMUSG00000083839	1	1	FALSE	Gm14765
ENSMUSG00000083840	1	1	FALSE	Gm15459
ENSMUSG00000083841	1.119886	1.170969	FALSE	Gm1947
ENSMUSG00000083842	2.12518	1	FALSE	Gm12485
ENSMUSG00000083843	1	1	FALSE	Gm7071
ENSMUSG00000083844	8.8223	10.75552	FALSE	2210015D19Rik
ENSMUSG00000083845	1	1	FALSE	Gm14571
ENSMUSG00000083846	1	1	FALSE	Gm13797
ENSMUSG00000083847	1	1	FALSE	Xlr3d-ps
ENSMUSG00000083848	1	1	FALSE	Gm7309
ENSMUSG00000083849	1.164275	1.317435	FALSE	Gm13477
ENSMUSG00000083851	1	1	FALSE	Gm12365
ENSMUSG00000083852	1	1.433708	FALSE	Gm13007
ENSMUSG00000083853	1	1	FALSE	Gm15696
ENSMUSG00000083854	1	1	FALSE	Gm15118
ENSMUSG00000083855	1	1	FALSE	Olfr1175-ps
ENSMUSG00000083856	1	1	FALSE	Gm13886
ENSMUSG00000083857	1	1	FALSE	Gm12584
ENSMUSG00000083858	1	1	FALSE	Gm14979
ENSMUSG00000083859	1	1	FALSE	Gm12003
ENSMUSG00000083860	1	1	FALSE	Gm13313
ENSMUSG00000083861	1	1	FALSE	Gm9599
ENSMUSG00000083863	1.633004	1.441155	FALSE	Gm13341
ENSMUSG00000083864	1	1	FALSE	Gm13719
ENSMUSG00000083866	1	1	FALSE	Gm13472
ENSMUSG00000083867	1	1	FALSE	Gm12893
ENSMUSG00000083868	1	1	FALSE	Gm12477
ENSMUSG00000083869	1	1	FALSE	Gm12442
ENSMUSG00000083870	1	1	FALSE	Gm11761
ENSMUSG00000083871	1	1	FALSE	Gm16479
ENSMUSG00000083872	1	1	FALSE	Gm11928
ENSMUSG00000083873	1	1	FALSE	Gm11283
ENSMUSG00000083874	1	1.0414505	FALSE	Gm7494
ENSMUSG00000083875	1	1.0502769	FALSE	Gm13831
ENSMUSG00000083876	1	1	FALSE	Gm11439
ENSMUSG00000083877	1	1	FALSE	Gm14740
ENSMUSG00000083878	1.273424	1	FALSE	Gm12034
ENSMUSG00000083879	1	1.0327262	FALSE	Gm14038
ENSMUSG00000083880	1	1	FALSE	Hspe1-ps6
ENSMUSG00000083881	1	1	FALSE	Gm12605
ENSMUSG00000083882	1	1	FALSE	Gm11369
ENSMUSG00000083883	2.22846	1.39959	FALSE	Gm14941
ENSMUSG00000083884	1	1	FALSE	Gm15388
ENSMUSG00000083885	1	1.256218	FALSE	Gm13213
ENSMUSG00000083886	1	1	FALSE	Olfr409-ps1
ENSMUSG00000083887	1	1	FALSE	Gm11930
ENSMUSG00000083888	1	1	FALSE	Gm12441
ENSMUSG00000083889	1	1	FALSE	E530001F21Rik
ENSMUSG00000083890	1	1	FALSE	Gm15703
ENSMUSG00000083892	1	1	FALSE	Gm1848
ENSMUSG00000083893	1	1	FALSE	Gm13347
ENSMUSG00000083894	1	1	FALSE	Gm11489
ENSMUSG00000083895	1	1	FALSE	Gm12074
ENSMUSG00000083896	1	1	FALSE	Scgb2b1-ps
ENSMUSG00000083897	1	1	FALSE	Gm14843
ENSMUSG00000083898	2.25074	2.95829	FALSE	Gm7340
ENSMUSG00000083899	1.0966939	2.20827	FALSE	Gm12346
ENSMUSG00000083900	1	1	FALSE	Gm13294
ENSMUSG00000083901	1	1	FALSE	Gm12885
ENSMUSG00000083902	1.155121	1.0215944	FALSE	Gm15975
ENSMUSG00000083903	1	1	FALSE	Gm5405
ENSMUSG00000083904	1	1	FALSE	Gm12805
ENSMUSG00000083905	1	1.128299	FALSE	Gm15355
ENSMUSG00000083906	1	1.138172	FALSE	Gm15186
ENSMUSG00000083907	1.301732	1.201031	FALSE	Plk-ps1
ENSMUSG00000083908	1	1	FALSE	Gm6447
ENSMUSG00000083909	1	1.22597	FALSE	Gm15842
ENSMUSG00000083910	1	1.258393	FALSE	Gm13604
ENSMUSG00000083911	1.149089	1.149679	FALSE	Gm4342
ENSMUSG00000083912	1	1	FALSE	Gm5391
ENSMUSG00000083913	1	1.0540216	FALSE	Gm14219
ENSMUSG00000083914	1	1	FALSE	Rps18-ps1
ENSMUSG00000083915	1.178921	1	FALSE	Gm13932
ENSMUSG00000083916	1	1	FALSE	Gm15476
ENSMUSG00000083917	1	1	FALSE	Gm12093
ENSMUSG00000083918	1	1	FALSE	Gm14352
ENSMUSG00000083919	1	1	FALSE	Tpi-rs8
ENSMUSG00000083920	1	1	FALSE	Gm14987
ENSMUSG00000083921	1	1.102175	FALSE	Gm15750
ENSMUSG00000083922	1	1	FALSE	Gm3835
ENSMUSG00000083923	1	1	FALSE	Gm649
ENSMUSG00000083924	1	1	FALSE	Gm12304
ENSMUSG00000083925	1	1	FALSE	Gm12012
ENSMUSG00000083926	1	1	FALSE	Gm14783
ENSMUSG00000083927	1	1	FALSE	Gm14749
ENSMUSG00000083928	1	1	FALSE	Gm4991
ENSMUSG00000083929	3.58466	1.412071	FALSE	Gm13301
ENSMUSG00000083930	1	1	FALSE	Gm13042
ENSMUSG00000083931	1	1	FALSE	Gm14518
ENSMUSG00000083932	1	1	FALSE	Gm11438
ENSMUSG00000083933	1	1	FALSE	Gm15515
ENSMUSG00000083934	1	1	FALSE	Gm12368
ENSMUSG00000083935	1	1.137344	FALSE	Gm12294
ENSMUSG00000083936	1	1	FALSE	Gm14829
ENSMUSG00000083937	1	1	FALSE	Cct3-ps1
ENSMUSG00000083938	1	1	FALSE	Gm12448
ENSMUSG00000083939	1	1	FALSE	Gm14451
ENSMUSG00000083940	1	1	FALSE	Gm11298
ENSMUSG00000083941	1	1	FALSE	Gm12889
ENSMUSG00000083942	1	1	FALSE	Gm12759
ENSMUSG00000083943	1	1	FALSE	Gm11483
ENSMUSG00000083944	1	1	FALSE	Gm14733
ENSMUSG00000083945	1	1	FALSE	Gm15242
ENSMUSG00000083946	1	1	FALSE	Gm11359
ENSMUSG00000083947	1	1	FALSE	Olfr122
ENSMUSG00000083948	1	1	FALSE	Gm7158
ENSMUSG00000083949	1	1	FALSE	Gm12897
ENSMUSG00000083950	1	1	FALSE	Gm14466
ENSMUSG00000083951	1.769405	1.716093	FALSE	Gm13786
ENSMUSG00000083952	1	1	FALSE	Gm14675
ENSMUSG00000083953	3.54485	1.512477	FALSE	Gm14049
ENSMUSG00000083954	1	1	FALSE	Gm12179
ENSMUSG00000083955	1	1	FALSE	Gm14785
ENSMUSG00000083956	1	1	FALSE	Gm12361
ENSMUSG00000083957	1	1	FALSE	Gm12742
ENSMUSG00000083958	1	1.129643	FALSE	Gm12601
ENSMUSG00000083959	1	1	FALSE	Gm7365
ENSMUSG00000083960	1	1	FALSE	Gm4918
ENSMUSG00000083961	1	1	FALSE	Gm13725
ENSMUSG00000083962	1	1.0183531	FALSE	Gm15707
ENSMUSG00000083963	1	1	FALSE	Gm15203
ENSMUSG00000083964	1	1.207869	FALSE	Gm14122
ENSMUSG00000083966	1	1.0597671	FALSE	Gm13482
ENSMUSG00000083967	1	1	FALSE	Gm15115
ENSMUSG00000083969	1	1	FALSE	Olfr1050-ps1
ENSMUSG00000083970	1	1	FALSE	Gm15081
ENSMUSG00000083971	1	1	FALSE	Gm5943
ENSMUSG00000083972	1	1	FALSE	Gm14802
ENSMUSG00000083973	1	1.645067	FALSE	Gm13459
ENSMUSG00000083974	1	1	FALSE	Gm16053
ENSMUSG00000083975	1.221924	1	FALSE	Gm14215
ENSMUSG00000083976	1	1	FALSE	Gm13664
ENSMUSG00000083977	1	1	FALSE	Mageb8-ps
ENSMUSG00000083978	1	1	FALSE	Gm5060
ENSMUSG00000083979	1	1	FALSE	Gm12527
ENSMUSG00000083981	1	1	FALSE	Gm15363
ENSMUSG00000083982	1	1	FALSE	Gm14650
ENSMUSG00000083983	1	1	FALSE	Gm12375
ENSMUSG00000083985	1	1.0904934	FALSE	Gm12468
ENSMUSG00000083986	1	3.15026	FALSE	Gm12213
ENSMUSG00000083987	1	1	FALSE	Gm15311
ENSMUSG00000083988	1	1	FALSE	Gm15633
ENSMUSG00000083989	1	1	FALSE	Gm12607
ENSMUSG00000083990	1	1	FALSE	Gm12101
ENSMUSG00000083991	1	1	FALSE	Gm11618
ENSMUSG00000083992	1	1.0558873	FALSE	Gm11478
ENSMUSG00000083993	1	1	FALSE	Gm14398
ENSMUSG00000083994	1	1	FALSE	Gm16465
ENSMUSG00000083995	1	1.526069	FALSE	Gm12808
ENSMUSG00000083996	1	1	FALSE	Gm11649
ENSMUSG00000083997	1	1	FALSE	Gm12920
ENSMUSG00000083998	1	1	FALSE	Prdx2-rs3
ENSMUSG00000083999	1	1	FALSE	Gm7790
ENSMUSG00000084000	1	1	FALSE	Gm14653
ENSMUSG00000084001	1	1	FALSE	Gm15113
ENSMUSG00000084002	1	1	FALSE	Gm13146
ENSMUSG00000084003	1	1	FALSE	Gm15269
ENSMUSG00000084004	1	1	FALSE	Gm12047
ENSMUSG00000084005	1.362598	1	FALSE	Gm13701
ENSMUSG00000084006	1	1	FALSE	Gm14245
ENSMUSG00000084007	1.113123	1	FALSE	Gm9003
ENSMUSG00000084008	1	1	FALSE	Gm14992
ENSMUSG00000084009	1	1	FALSE	Gm7590
ENSMUSG00000084010	2.05926	1.125578	FALSE	Gm13302
ENSMUSG00000084011	1.103203	1	FALSE	Gm12969
ENSMUSG00000084012	1	1	FALSE	Gm11956
ENSMUSG00000084013	1.0644504	1.0216072	FALSE	Gm14270
ENSMUSG00000084014	1	1	FALSE	Gm7209
ENSMUSG00000084015	1	1	FALSE	Gm14175
ENSMUSG00000084016	1	1	FALSE	Olfr1096-ps1
ENSMUSG00000084017	1	1	FALSE	Rpl21-ps9
ENSMUSG00000084018	1	1	FALSE	Gm11895
ENSMUSG00000084019	1	1	FALSE	Gm8754
ENSMUSG00000084020	1	1	FALSE	Gm12282
ENSMUSG00000084021	1	1	FALSE	Gm5832
ENSMUSG00000084022	1	1	FALSE	Gm16459
ENSMUSG00000084024	1	1.501572	FALSE	Gm15937
ENSMUSG00000084025	1	1	FALSE	Gm6276
ENSMUSG00000084026	1	1	FALSE	Gm11259
ENSMUSG00000084027	1	1	FALSE	Gm12376
ENSMUSG00000084028	1	1	FALSE	Gm13983
ENSMUSG00000084029	1	1.0700364	FALSE	Gm8855
ENSMUSG00000084030	1	1	FALSE	Gm16423
ENSMUSG00000084031	1	1.0436814	FALSE	Gm7416
ENSMUSG00000084032	1	1	FALSE	Gm12991
ENSMUSG00000084033	1.18672	1.184007	FALSE	Gm14447
ENSMUSG00000084034	1	1	FALSE	Gm12617
ENSMUSG00000084036	1	1	FALSE	Ccl19-ps3
ENSMUSG00000084038	1	1	FALSE	Gm11295
ENSMUSG00000084039	1	1	FALSE	Gm14551
ENSMUSG00000084040	1.783582	2.19187	FALSE	Gm14763
ENSMUSG00000084041	1	1	FALSE	Gm15312
ENSMUSG00000084043	1	1	FALSE	Gm13732
ENSMUSG00000084044	1	1	FALSE	Gm14647
ENSMUSG00000084045	1	1	FALSE	Gm11997
ENSMUSG00000084046	1	1	FALSE	Gm11833
ENSMUSG00000084047	1	1	FALSE	Gm14984
ENSMUSG00000084048	1	1	FALSE	Gm12042
ENSMUSG00000084050	1	1.0414386	FALSE	Gm14439
ENSMUSG00000084051	1	1.401308	FALSE	Gm15146
ENSMUSG00000084052	1	1.367225	FALSE	Gm11745
ENSMUSG00000084053	1	1	FALSE	Gm14904
ENSMUSG00000084054	1	1	FALSE	Gm14945
ENSMUSG00000084055	1	1	FALSE	Gm12004
ENSMUSG00000084056	1	1	FALSE	Rhox3b
ENSMUSG00000084057	1	1	FALSE	Gm8916
ENSMUSG00000084058	1.33972	1	FALSE	Gm15263
ENSMUSG00000084059	1	1	FALSE	Gm13046
ENSMUSG00000084060	1	1	FALSE	Gm16412
ENSMUSG00000084061	1	1	FALSE	Gm4996
ENSMUSG00000084062	1	1	FALSE	Gm14611
ENSMUSG00000084063	1	1	FALSE	Gm5934
ENSMUSG00000084064	1	1	FALSE	Gm12079
ENSMUSG00000084065	1	1	FALSE	Gm15159
ENSMUSG00000084066	1	1	FALSE	Xlr4d-ps
ENSMUSG00000084067	1	1	FALSE	Gm14269
ENSMUSG00000084068	1	1	FALSE	Gm11573
ENSMUSG00000084069	1	1	FALSE	Gm12306
ENSMUSG00000084070	1	1	FALSE	Gm6591
ENSMUSG00000084071	1	1	FALSE	Gm13378
ENSMUSG00000084072	1	1	FALSE	Gm11285
ENSMUSG00000084073	1	1	FALSE	Gm11910
ENSMUSG00000084074	1	1	FALSE	Gm8310
ENSMUSG00000084075	1	1	FALSE	Gm13382
ENSMUSG00000084076	1	1.0740867	FALSE	Gm14600
ENSMUSG00000084077	1	1	FALSE	Gm11952
ENSMUSG00000084078	1	1	FALSE	Olfr349-ps1
ENSMUSG00000084079	1	1	FALSE	Gm11631
ENSMUSG00000084080	1	1	FALSE	Gm15227
ENSMUSG00000084081	1.61941	1	FALSE	Gm12057
ENSMUSG00000084082	1	1	FALSE	Gm12872
ENSMUSG00000084083	1	1	FALSE	Gm15782
ENSMUSG00000084084	1	1	FALSE	Gm8383
ENSMUSG00000084085	1	1	FALSE	Gm16140
ENSMUSG00000084086	1	1	FALSE	Gm5761
ENSMUSG00000084087	8.42967	1.316263	FALSE	Gm13650
ENSMUSG00000084088	1	1.0707242	FALSE	Gm12941
ENSMUSG00000084089	1	1	FALSE	Gm14099
